**********************
Inicio de la transcripción de Windows PowerShell
Hora de inicio: 20200315153544
Nombre de usuario: ACADEMICO\1144202885
Usuario RunAs: ACADEMICO\1144202885
Nombre de la configuración: 
Máquina: DESKTOP-O7EMF1E (Microsoft Windows NT 10.0.17763.0)
Aplicación host: C:\Windows\system32\WindowsPowerShell\v1.0\PowerShell_ISE.exe
Id. de proceso: 680
PSVersion: 5.1.17763.1007
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       -
                                                                                                       e
                                                                                                       d
                                                                                                       p
                                                                                                       -
                                                                                                       t
                                                                                                       a
                                                                                                       s
                                                                                                       k
                                                                                                       _
                                                                                                       3
                                                                                                       1
                                                                                                       b
                                                                                                       f
                                                                                                       3
                                                                                                       8
                                                                                                       5
                                                                                                       6
                                                                                                       a
                                                                                                       d
                                                                                                       3
                                                                                                       6
                                                                                                       4
                                                                                                       e
                                                                                                       3
                                                                                                       5
                                                                                                       _
                                                                                                       1
                                                                                                       0
                                                                                                       .
                                                                                                       0
                                                                                                       .
                                                                                                       1
                                                                                                       7
                                                                                                       7
                                                                                                       6
                                                                                                       3
                                                                                                       .
                                                                                                       1
                                                                                                       _
                                                                                                       n
                                                                                                       o
                                                                                                       n
                                                                                                       e
                                                                                                       _
                                                                                                       e
                                                                                                       3
                                                                                                       c
                                                                                                       7
                                                                                                       e
                                                                                                       1
                                                                                                       f
                                                                                                       4
                                                                                                       6
                                                                                                       e
                                                                                                       8
                                                                                                       e
                                                                                                       c
                                                                                                       9
                                                                                                       a
                                                                                                       b
                                                                                                       \
                                                                                                       @
                                                                                                       b
                                                                                                       i
                                                                                                       t
                                                                                                       l
                                                                                                       o
                                                                                                       c
                                                                                                       k
                                                                                                       e
                                                                                                       r
                                                                                                       t
                                                                                                       o
                                                                                                       a
                                                                                                       s
                                                                                                       t
                                                                                                       i
                                                                                                       m
                                                                                                       a
                                                                                                       g
                                                                                                       e
                                                                                                       .
                                                                                                       p
                                                                                                       n
                                                                                                       g
                                                                                                       }
VersionInfo                                                                                          : F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       :













                                                                                                       C
                                                                                                       :
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       \
                                                                                                       S
                                                                                                       y
                                                                                                       s
                                                                                                       t
                                                                                                       e
                                                                                                       m
                                                                                                       3
                                                                                                       2
                                                                                                       \
                                                                                                       @
                                                                                                       b
                                                                                                       i
                                                                                                       t
                                                                                                       l
                                                                                                       o
                                                                                                       c
                                                                                                       k
                                                                                                       e
                                                                                                       r
                                                                                                       t
                                                                                                       o
                                                                                                       a
                                                                                                       s
                                                                                                       t
                                                                                                       i
                                                                                                       m
                                                                                                       a
                                                                                                       g
                                                                                                       e
                                                                                                       .
                                                                                                       p
                                                                                                       n
                                                                                                       g
                                                                                                       I
                                                                                                       n
                                                                                                       t
                                                                                                       e
                                                                                                       r
                                                                                                       n
                                                                                                       a
                                                                                                       l
                                                                                                       N
                                                                                                       a
                                                                                                       m
                                                                                                       e
                                                                                                       :





                                                                                                       O
                                                                                                       r
                                                                                                       i
                                                                                                       g
                                                                                                       i
                                                                                                       n
                                                                                                       a
                                                                                                       l
                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       n
                                                                                                       a
                                                                                                       m
                                                                                                       e
                                                                                                       :

                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       V
                                                                                                       e
                                                                                                       r
                                                                                                       s
                                                                                                       i
                                                                                                       o
                                                                                                       n
                                                                                                       :






                                                                                                       F
                                                                                                       i
                                                                                                       l
                                                                                                       e
                                                                                                       D
                                                                                                       e
                                                                                                       s
                                                                                                       c
                                                                                                       r
                                                                                                       i
                                                                                                       p
                                                                                                       t
                                                                                                       i
                                                                                                       o
                                                                                                       n
                                                                                                       :


                                                                                                       P
                                                                                                       r
                                                                                                       o
                                                                                                       d
                                                                                                       u
                                                                                                       c
                                                                                                       t
                                                                                                       :










                                                                                                       P
                                                                                                       r
                                                                                                       o
                                                                                                       d
                                                                                                       u
                                                                                                       c
                                                                                                       t
                                                                                                       V
                                                                                                       e
                                                                                                       r
                                                                                                       s
                                                                                                       i
                                                                                                       o
                                                                                                       n
                                                                                                       :



                                                                                                       D
                                                                                                       e
                                                                                                       b
                                                                                                       u
                                                                                                       g
                                                                                                       :












                                                                                                       F
                                                                                                       a
                                                                                                       l
                                                                                                       s
                                                                                                       e
                                                                                                       P
                                                                                                       a
                                                                                                       t
                                                                                                       c
                                                                                                       h
                                                                                                       e
                                                                                                       d
                                                                                                       :










                                                                                                       F
                                                                                                       a
                                                                                                       l
                                                                                                       s
                                                                                                       e
                                                                                                       P
                                                                                                       r
                                                                                                       e
                                                                                                       R
                                                                                                       e
                                                                                                       l
                                                                                                       e
                                                                                                       a
                                                                                                       s
                                                                                                       e
                                                                                                       :







                                                                                                       F
                                                                                                       a
                                                                                                       l
                                                                                                       s
                                                                                                       e
                                                                                                       P
                                                                                                       r
                                                                                                       i
                                                                                                       v
                                                                                                       a
                                                                                                       t
                                                                                                       e
                                                                                                       B
                                                                                                       u
                                                                                                       i
                                                                                                       l
                                                                                                       d
                                                                                                       :





                                                                                                       F
                                                                                                       a
                                                                                                       l
                                                                                                       s
                                                                                                       e
                                                                                                       S
                                                                                                       p
                                                                                                       e
                                                                                                       c
                                                                                                       i
                                                                                                       a
                                                                                                       l
                                                                                                       B
                                                                                                       u
                                                                                                       i
                                                                                                       l
                                                                                                       d
                                                                                                       :





                                                                                                       F
                                                                                                       a
                                                                                                       l
                                                                                                       s
                                                                                                       e
                                                                                                       L
                                                                                                       a
                                                                                                       n
                                                                                                       g
                                                                                                       u
                                                                                                       a
                                                                                                       g
                                                                                                       e
                                                                                                       :











Name                                                                                                 : @
                                                                                                       e
                                                                                                       d
                                                                                                       p
                                                                                                       t
                                                                                                       o
                                                                                                       a
                                                                                                       s
                                                                                                       t
                                                                                                       i
                                                                                                       m
                                                                                                       a
                                                                                                       g
                                                                                                       e
                                                                                                       .
                                                                                                       p
                                                                                                       n
                                                                                                       g
if ($_ -is [System.IO.DirectoryInfo]) { return '' }
if ($_.Attributes -band [System.IO.FileAttribut : 1
                                                                                                       4
                                                                                                       7
                                                                                                       9
                                                                                                       1
CreationTime                                                                                         : 1
                                                                                                       5
                                                                                                       /
                                                                                                       0
                                                                                                       9
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       1
                                                                                                       8

                                                                                                       2
                                                                                                       :
                                                                                                       2
                                                                                                       8
                                                                                                       :
                                                                                                       5
                                                                                                       0

                                                                                                       a
                                                                                                       .

                                                                                                       m
                                                                                                       .
LastWriteTime                                                                                        : 1
                                                                                                       5
                                                                                                       /
                                                                                                       0
                                                                                                       9
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       1
                                                                                                       8

                                                                                                       2
                                                                                                       :
                                                                                                       2
                                                                                                       8
                                                                                                       :
                                                                                                       5
                                                                                                       0

                                                                                                       a
                                                                                                       .

                                                                                                       m
                                                                                                       .
LastAccessTime                                                                                       : 1
                                                                                                       5
                                                                                                       /
                                                                                                       0
                                                                                                       3
                                                                                                       /
                                                                                                       2
                                                                                                       0
                                                                                                       2
                                                                                                       0

                                                                                                       7
                                                                                                       :
                                                                                                       5
                                                                                                       8
                                                                                                       :
                                                                                                       3
                                                                                                       4

                                                                                                       p
                                                                                                       .

                                                                                                       m
                                                                                                       .
Mode                                                                                                 : -
                                                                                                       a
                                                                                                       -
                                                                                                       -
                                                                                                       -
                                                                                                       -
LinkType                                                                                             : H
                                                                                                       a
                                                                                                       r
                                                                                                       d
                                                                                                       L
                                                                                                       i
                                                                                                       n
                                                                                                       k
Target                                                                                               : {
                                                                                                       C
                                                                                                       :
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       d
                                                                                                       o
                                                                                                       w
                                                                                                       s
                                                                                                       \
                                                                                                       W
                                                                                                       i
                                                                                                       n
                                                                                                       S
                                                                                                       x
                                                                                                       S
                                                                                                       \
                                                                                                       a
                                                                                                       m
